window_title,quadrant
BlueGlow,3.0
Lifeless Vanguard,3.0
Survival Frenzy,3.0
BUCKLER 2,3.0
SpaceBullet,3.0
Adventure Climb VR,3.0
The King's New Castle,3.0
Prologue for a Vacant Kingdom,3.0
Killer Chambers,3.0
Zero One / 杀戮世界,3.0
The Color of the Roses,3.0
Attack Noids,3.0
Slime Simulator Games,3.0
Protocol VR,3.0
Future Futures - Command Z,3.0
Darkest Depths,3.0
Chill II,3.0
Observers,3.0
Exogenesis ~Perils of Rebirth~,3.0
Human Sacrifice,3.0
Legend of Cina,3.0
Fight Angel/格斗天使,3.0
RRRR2,3.0
Dead Quest,3.0
Money Bath VR / 札束風呂VR,3.0
模拟帝国,3.0
Brother & Sister,3.0
iMemory,3.0
Nyasha Winter,3.0
Infinitely up 2,3.0
Melting pot.,3.0
BreakFest,3.0
Data mining 7,3.0
Zeta Complex,3.0
Duckumentary,3.0
Glacial,3.0
Tricky Cat,3.0
Newt's Voyage,3.0
It's Too Rainy Day,3.0
Human Rights,3.0
Night shot,3.0
Borderlight,3.0
Dust On Wheels,3.0
长天 Long Sky,3.0
Picross Floof,3.0
Bowling Over It,3.0
You Versus 27 Elves,3.0
Lovers of Aether,3.0
International Affairs,3.0
No Time,3.0
1406,3.0
Massive Effect,3.0
The Trials of Olympus III: King of the World,3.0
弹幕那个恶人,3.0
Destruction,3.0
Tree Simulator 2020,3.0
Hotdog Man,3.0
Static,3.0
PipeWorks,3.0
Cold Cable: Lifeshift,3.0
丛林掠夺/Woods Looting,3.0
Pixvault,3.0
Magnetized knight,3.0
涅槃之路,3.0
Tipping Point,3.0
Lord of the click,3.0
Wasteland Survival,3.0
VR health care (shoulder joint exercise): Apple Grove Picking Games,3.0
The 7th Guest: 25th Anniversary Edition,3.0
The Crater,3.0
Hentai Waifu,3.0
Enter Synapse,3.0
Choice of the Dragon,3.0
Mundus - Impossible Universe,3.0
Goddess of Math 数学女神,3.0
AoT: Attack on Titanous The Game,3.0
Moonstone Crossroads,3.0
Grand Battle,3.0
Picross Hansel and Gretel - Nonograms,3.0
Россия 2019,3.0
Blanket Heavy With Nightmares,3.0
Curious Cases,3.0
Raatihuone,3.0
ESKO,3.0
Cyber Rage Retribution,3.0
Prismatic Maze,3.0
Stupid Quest - Medieval Adventures,3.0
Hit&Run VR baseball,3.0
The Walsingham Files - Chapter 1,3.0
1vs1: Battle Royale for the throne,3.0
ISLANDERS,3.0
Helltower,3.0
Shadow Runner,3.0
Soccer Player Simulator,3.0
Creature Hunt,3.0
BUTCHERBOX,3.0
Meaty McSkinBones,3.0
Unreal Maze Survival,3.0
Easy Shooter,3.0
Universe 24,3.0
Sounds of Talent: Kpop Adventure,3.0
Delirium VR,3.0
Extinction: Alien Invasion,3.0
I'm on Observation Duty,3.0
Gorilla Unko,3.0
THE SOUL HUNTER,3.0
ItazuraVR Safe for Work,3.0
Lantern of Worlds - The Story of Layla,3.0
"Game club ""Waka-Waka""",3.0
Real Life Battle Royal: It's gonna be an... EPIC game,3.0
ALILIA-亚利利亚的精灵们,3.0
Dolphin Swim,3.0
Die Already,3.0
Slow.Bullet VR,3.0
TOK 2,3.0
Monster Girl Fantasy,3.0
Exosphere,3.0
aMAZE Easter,3.0
Peekaboo,3.0
Latangerine Last Journey,3.0
Super Catscape,3.0
都市恐怖故事,3.0
Becoming a Dandelion Spore,3.0
迷雾 The Mist,3.0
In the Pause Between the Ringing,3.0
At Home,3.0
Horse Riding Tales,3.0
Jelly Blocks,3.0
The Jolly Gang's Misadventures in Africa / Масяня в полной Африке,3.0
Leaf,3.0
Wind Force,3.0
Fidelity,3.0
Candy Adventure,3.0
Virtual Arctic Expedition,3.0
The Cinema Rosa,3.0
Gray Memory,3.0
The Prison,3.0
F18 Carrier Landing,3.0
Hotel Tutwin,3.0
stein.world,3.0
Snipiyo / スナイピヨ,3.0
Callisto,3.0
BLOCKADE Classic,3.0
Haramatia,3.0
Onslaught: Armoured Assault,3.0
Frank and 10 roots,3.0
Arena Stars,3.0
Even For Eternia,3.0
Sexy Miss,3.0
Fast Travel: Loot Delivery Service,3.0
The Superlatives: Shattered Worlds,3.0
Dodge Bubble,3.0
MiniGolf,3.0
UNI TURRET,3.0
VR health care (aerobic exercise): VR sport and cycling in Maya gardens,3.0
火柴人和七色彩虹 Stickman's Rainbow,3.0
Uriel’s Chasm 3: Gelshock,3.0
Shadow Run,3.0
Pigocefal,3.0
Trial of the Towers,3.0
Snowball Rush,3.0
家园/HOME,3.0
Try To Survive,3.0
Ballista Legend,3.0
Paper Dolls: Original / 纸人：第一章,3.0
Digital Diamond Baseball V8,3.0
HELPLESS ZOMBIES,3.0
VCB: Why City 4k,3.0
House of Evil 2,3.0
Paradox Vector,3.0
BLOCKADE War Stories,3.0
Heidentum,3.0
Burning Daylight,3.0
GlassSmash,3.0
Adecke - Cards Games Deluxe,3.0
Hexa Path,3.0
Perplexity: Suburban Home,3.0
Pixel Puzzles 2: Paintings,3.0
Assault of the Robots,3.0
"Zom-bie, or Not Zom-bie",3.0
KillStreak.tv,3.0
Virtual Skydiving,3.0
Witch Ring Meister,3.0
Lover Bands,3.0
TOK HARDCORE,3.0
Archibald 2,3.0
Drive for Your Life,3.0
Chaos Starter,3.0
Granny Simulator,3.0
Foxyland 2,3.0
Bunker - Nightmare Begins,3.0
Pixel Art Monster - Color by Number,3.0
Bot Battles,3.0
Easy puzzle: Animals,3.0
krAsAvA Shot,3.0
Alice in Stardom,3.0
JQ: cosmos,3.0
Magic Farm 2: Fairy Lands (Premium Edition),3.0
Elon Must - Road to Respect,3.0
DevilShaft: TheTower,3.0
Mine the Gold,3.0
The Cat and the Box,3.0
EndlessHell,3.0
Embark,3.0
10-4 Indirect Contact,3.0
Swords and Sandals Classic Collection,3.0
Minions Battle,3.0
Awakening: The Dreamless Castle,3.0
Metal Country,3.0
Game Of Puzzles: Nature,3.0
Argonauts Agency: Pandora's Box,3.0
Erannorth Reborn,3.0
Не падай!,3.0
Eyes of Fear,3.0
City Zombies,3.0
VRLife,3.0
3x3 mini-Shogi,3.0
VTB Basketball League VR,3.0
Border Officer,3.0
The Kaiju Offensive,3.0
Earthshakers,3.0
Geometry May. I swear it's a nice free game,3.0
Moon Pool,3.0
Sim 4K VR MediaPlayer,3.0
Candy Girl,3.0
Sin Slayers: The First Sin,3.0
Funny Bunny: Adventures,3.0
Rain's love memory-雨的恋记,3.0
Twinkle Star - 未来はすぐそこで待っている,3.0
Nyasha Land of Elves,3.0
A Legionary's Life,3.0
Franchise Wars,3.0
ArchMMO 2,3.0
胜利即正义! / Victory is justice！,3.0
Top Burger,3.0
"Treasure Masters, Inc.: The Lost City",3.0
The Underground Watcher/地下监察员,3.0
Skully Pinball,3.0
The Renovator,3.0
PUZZLE: OCEAN,3.0
New Yankee 6: In Pharaoh's Court,3.0
D.H.Trouble Guy,3.0
Space Trade Fleet 1.5,3.0
Azurael's Circle: Chapter 4,3.0
Homeless Simulator,3.0
Magic Clouds,3.0
"Die, zombie sausage, die!",3.0
"Hello, World.",3.0
Scream of the Viking 3,3.0
Nyasha Valkyrie,3.0
Peas Adventure,3.0
地铁：恐怖末班车,3.0
Blacksmith Run,3.0
Scream of the Viking REDUX,3.0
MonteCube Dodge,3.0
6120,3.0
12 HOURS,3.0
The Mystery of Bikini Island,3.0
CaptainMarlene,3.0
Old Edge II,3.0
Deatherem,3.0
Room of Pandora,3.0
Cyber Gun,3.0
Super Star Blast,3.0
New Yankee 7: Deer Hunters,3.0
Rune Lord,3.0
Collegenet.com - Browser,1.0
Admissionsplus.blogspot.com - Browser,1.0
Nytimes.com - Browser,1.0
Andhrauniversity.info - Browser,1.0
Somaiya.edu - Browser,1.0
Iitg.ernet.in - Browser,1.0
Kic.org.uk - Browser,1.0
Cujs.soc.srcf.net - Browser,1.0
Realcollegelife.com - Browser,1.0
Columbia.ab.ca - Browser,1.0
Ualberta.ca - Browser,1.0
Politicalscience.ualberta.ca - Browser,1.0
Unschoolers.com - Browser,1.0
Worldwidelearn.com - Browser,1.0
Qac.ac.uk - Browser,1.0
Childnow.org - Browser,1.0
Execbar.com - Browser,1.0
Agentschoiceonline.com - Browser,1.0
Mcqs.com - Browser,1.0
Aestheticrealism.org - Browser,1.0
Instrumentalchemistry.com - Browser,1.0
Aesociety.org - Browser,1.0
Studyhplc.com - Browser,1.0
Link.springer.com - Browser,1.0
Synapses.co.uk - Browser,1.0
Webqc.org - Browser,1.0
Education.jlab.org - Browser,1.0
Chemcollective.org - Browser,1.0
Chemguide.co.uk - Browser,1.0
Chemistry.co.nz - Browser,1.0
En.wikipedia.org - Browser,1.0
Sciencegeek.net - Browser,1.0
Quantum-chemistry-history.com - Browser,1.0
Chemicalelements.com - Browser,1.0
Geopolymer.org - Browser,1.0
Chem1.com - Browser,1.0
Environmentalchemistry.com - Browser,1.0
Visionlearning.com - Browser,1.0
Math.tifr.res.in - Browser,1.0
Allaboutcircuits.com - Browser,1.0
Algebra.com - Browser,1.0
Mathworld.wolfram.com - Browser,1.0
Algebra-answer.com - Browser,1.0
Amstat.org - Browser,1.0
Mathonline.edusoftmax.com - Browser,1.0
Imammb.oxfordjournals.org - Browser,1.0
Calculus.org - Browser,1.0
Scienceworld.wolfram.com - Browser,1.0
Shyamsundergupta.com - Browser,1.0
Numbertheory.org - Browser,1.0
Gtcenter.org - Browser,1.0
Appliedprobability.org - Browser,1.0
Calculator.org - Browser,1.0
Lasers.org.uk - Browser,1.0
Darkmattertheories.com - Browser,1.0
Mtnmath.com - Browser,1.0
Scholarpedia.org - Browser,1.0
Angelfire.com - Browser,1.0
Physics.uoguelph.ca - Browser,1.0
Cristal.org - Browser,1.0
Worldscienceu.com - Browser,1.0
Cosmolearning.com - Browser,1.0
Interactivescienceteacher.com - Browser,1.0
Fearofphysics.com - Browser,1.0
Wondermagnet.com - Browser,1.0
Geneticanthropology.org - Browser,1.0
Archaeology.about.com - Browser,1.0
Trentu.ca - Browser,1.0
Geographyfieldwork.com - Browser,1.0
Shodor.org - Browser,1.0
Geostudies.co.uk - Browser,1.0
Earthscienceeducation.com - Browser,1.0
Geea.lyellcollection.org - Browser,1.0
Earthsciweek.org - Browser,1.0
Geomatics.ucalgary.ca - Browser,1.0
Journals.elsevier.com - Browser,1.0
Explorable.com - Browser,1.0
All-science-fair-projects.com - Browser,1.0
Smu.ca - Browser,1.0
Wageningenur.nl - Browser,1.0
Agronomy.org - Browser,1.0
Getonthebus.org - Browser,1.0
Theskyscrapers.org - Browser,1.0
Bigear.org - Browser,1.0
Colorbasepair.com - Browser,1.0
Astrosociety.org - Browser,1.0
Ccmb.res.in - Browser,1.0
Biochemist.org - Browser,1.0
Botany.about.com - Browser,1.0
Evolutionary-ecology.com - Browser,1.0
Learningastronomy.com - Browser,1.0
Sciencedirect.com - Browser,1.0
Springer.com - Browser,1.0
Biology.lu.se - Browser,1.0
Jmcb.oxfordjournals.org - Browser,1.0
Itrcindia.org - Browser,1.0
Agclassroom.org - Browser,1.0
Life.illinois.edu - Browser,1.0
Dinosaurtheory.com - Browser,1.0
Britannica.com - Browser,1.0
8086_Assembly_Urgent_Bugfix_0 - Browser,0.0
ESP32_System_Documentation_0 - VS Code,1.0
Email_Inbox_0,2.0
PostgreSQL_Lab_Quiz_Portal_1 - Browser,0.0
8086_Assembly_Research_Paper_1 - VS Code,1.0
Messenger_Notification_1,2.0
Logic_Design_Urgent_Bugfix_2 - Browser,0.0
Logic_Design_Tutorial_2 - VS Code,1.0
Discord_Ping_2,2.0
ESP32_System_Submission_Deadline_3 - Browser,0.0
8086_Assembly_Architecture_Draft_3 - VS Code,1.0
Discord_Ping_3,2.0
Beeware_Quiz_Portal_4 - Browser,0.0
ESP32_System_Research_Paper_4 - VS Code,1.0
Meeting_Invite_4,2.0
8086_Assembly_Quiz_Portal_5 - Browser,0.0
PostgreSQL_Lab_API_Reference_5 - VS Code,1.0
Email_Inbox_5,2.0
ESP32_System_Quiz_Portal_6 - Browser,0.0
Logic_Design_Architecture_Draft_6 - VS Code,1.0
Email_Inbox_6,2.0
ESP32_System_Urgent_Bugfix_7 - Browser,0.0
8086_Assembly_Architecture_Draft_7 - VS Code,1.0
Meeting_Invite_7,2.0
ESP32_System_Final_Exam_8 - Browser,0.0
8086_Assembly_Architecture_Draft_8 - VS Code,1.0
Discord_Ping_8,2.0
8086_Assembly_Final_Exam_9 - Browser,0.0
Logic_Design_Research_Paper_9 - VS Code,1.0
Discord_Ping_9,2.0
PostgreSQL_Lab_Activity_Stream_10 - Browser,0.0
8086_Assembly_Documentation_10 - VS Code,1.0
Meeting_Invite_10,2.0
8086_Assembly_Urgent_Bugfix_11 - Browser,0.0
PostgreSQL_Lab_API_Reference_11 - VS Code,1.0
Messenger_Notification_11,2.0
Beeware_Final_Exam_12 - Browser,0.0
ESP32_System_API_Reference_12 - VS Code,1.0
Meeting_Invite_12,2.0
Logic_Design_Activity_Stream_13 - Browser,0.0
Beeware_Architecture_Draft_13 - VS Code,1.0
Email_Inbox_13,2.0
Logic_Design_Urgent_Bugfix_14 - Browser,0.0
ESP32_System_Research_Paper_14 - VS Code,1.0
Meeting_Invite_14,2.0
Beeware_Final_Exam_15 - Browser,0.0
ESP32_System_API_Reference_15 - VS Code,1.0
Discord_Ping_15,2.0
PostgreSQL_Lab_Activity_Stream_16 - Browser,0.0
Beeware_Documentation_16 - VS Code,1.0
Email_Inbox_16,2.0
Logic_Design_Submission_Deadline_17 - Browser,0.0
ESP32_System_Research_Paper_17 - VS Code,1.0
Messenger_Notification_17,2.0
Logic_Design_Urgent_Bugfix_18 - Browser,0.0
PostgreSQL_Lab_API_Reference_18 - VS Code,1.0
Messenger_Notification_18,2.0
Logic_Design_Urgent_Bugfix_19 - Browser,0.0
ESP32_System_Tutorial_19 - VS Code,1.0
Discord_Ping_19,2.0
Logic_Design_Urgent_Bugfix_20 - Browser,0.0
ESP32_System_Architecture_Draft_20 - VS Code,1.0
Discord_Ping_20,2.0
Logic_Design_Final_Exam_21 - Browser,0.0
Logic_Design_Tutorial_21 - VS Code,1.0
Email_Inbox_21,2.0
8086_Assembly_Quiz_Portal_22 - Browser,0.0
Beeware_API_Reference_22 - VS Code,1.0
Messenger_Notification_22,2.0
Logic_Design_Activity_Stream_23 - Browser,0.0
ESP32_System_Architecture_Draft_23 - VS Code,1.0
Meeting_Invite_23,2.0
Logic_Design_Urgent_Bugfix_24 - Browser,0.0
8086_Assembly_Tutorial_24 - VS Code,1.0
Email_Inbox_24,2.0
Beeware_Submission_Deadline_25 - Browser,0.0
Logic_Design_Documentation_25 - VS Code,1.0
Discord_Ping_25,2.0
8086_Assembly_Submission_Deadline_26 - Browser,0.0
ESP32_System_API_Reference_26 - VS Code,1.0
Discord_Ping_26,2.0
8086_Assembly_Quiz_Portal_27 - Browser,0.0
Logic_Design_Documentation_27 - VS Code,1.0
Messenger_Notification_27,2.0
PostgreSQL_Lab_Submission_Deadline_28 - Browser,0.0
Logic_Design_API_Reference_28 - VS Code,1.0
Meeting_Invite_28,2.0
8086_Assembly_Urgent_Bugfix_29 - Browser,0.0
Beeware_Documentation_29 - VS Code,1.0
Email_Inbox_29,2.0
PostgreSQL_Lab_Urgent_Bugfix_30 - Browser,0.0
ESP32_System_Tutorial_30 - VS Code,1.0
Messenger_Notification_30,2.0
ESP32_System_Submission_Deadline_31 - Browser,0.0
ESP32_System_Documentation_31 - VS Code,1.0
Messenger_Notification_31,2.0
PostgreSQL_Lab_Final_Exam_32 - Browser,0.0
PostgreSQL_Lab_Tutorial_32 - VS Code,1.0
Discord_Ping_32,2.0
PostgreSQL_Lab_Quiz_Portal_33 - Browser,0.0
8086_Assembly_Tutorial_33 - VS Code,1.0
Messenger_Notification_33,2.0
ESP32_System_Submission_Deadline_34 - Browser,0.0
Beeware_Tutorial_34 - VS Code,1.0
Messenger_Notification_34,2.0
8086_Assembly_Submission_Deadline_35 - Browser,0.0
PostgreSQL_Lab_Tutorial_35 - VS Code,1.0
Meeting_Invite_35,2.0
8086_Assembly_Final_Exam_36 - Browser,0.0
ESP32_System_Tutorial_36 - VS Code,1.0
Email_Inbox_36,2.0
PostgreSQL_Lab_Quiz_Portal_37 - Browser,0.0
PostgreSQL_Lab_Documentation_37 - VS Code,1.0
Meeting_Invite_37,2.0
8086_Assembly_Urgent_Bugfix_38 - Browser,0.0
Beeware_Research_Paper_38 - VS Code,1.0
Discord_Ping_38,2.0
ESP32_System_Activity_Stream_39 - Browser,0.0
Logic_Design_Architecture_Draft_39 - VS Code,1.0
Email_Inbox_39,2.0
ESP32_System_Quiz_Portal_40 - Browser,0.0
8086_Assembly_Architecture_Draft_40 - VS Code,1.0
Discord_Ping_40,2.0
Beeware_Activity_Stream_41 - Browser,0.0
Beeware_Documentation_41 - VS Code,1.0
Messenger_Notification_41,2.0
Beeware_Final_Exam_42 - Browser,0.0
PostgreSQL_Lab_Documentation_42 - VS Code,1.0
Email_Inbox_42,2.0
Logic_Design_Urgent_Bugfix_43 - Browser,0.0
PostgreSQL_Lab_Research_Paper_43 - VS Code,1.0
Discord_Ping_43,2.0
Logic_Design_Activity_Stream_44 - Browser,0.0
Beeware_Tutorial_44 - VS Code,1.0
Email_Inbox_44,2.0
Beeware_Quiz_Portal_45 - Browser,0.0
ESP32_System_Architecture_Draft_45 - VS Code,1.0
Meeting_Invite_45,2.0
Beeware_Quiz_Portal_46 - Browser,0.0
PostgreSQL_Lab_API_Reference_46 - VS Code,1.0
Meeting_Invite_46,2.0
Logic_Design_Submission_Deadline_47 - Browser,0.0
8086_Assembly_Tutorial_47 - VS Code,1.0
Messenger_Notification_47,2.0
PostgreSQL_Lab_Final_Exam_48 - Browser,0.0
8086_Assembly_API_Reference_48 - VS Code,1.0
Email_Inbox_48,2.0
Logic_Design_Final_Exam_49 - Browser,0.0
Logic_Design_Documentation_49 - VS Code,1.0
Email_Inbox_49,2.0
ESP32_System_Quiz_Portal_50 - Browser,0.0
ESP32_System_Tutorial_50 - VS Code,1.0
Discord_Ping_50,2.0
ESP32_System_Quiz_Portal_51 - Browser,0.0
Beeware_Documentation_51 - VS Code,1.0
Messenger_Notification_51,2.0
ESP32_System_Final_Exam_52 - Browser,0.0
Logic_Design_Architecture_Draft_52 - VS Code,1.0
Email_Inbox_52,2.0
PostgreSQL_Lab_Urgent_Bugfix_53 - Browser,0.0
Logic_Design_Architecture_Draft_53 - VS Code,1.0
Discord_Ping_53,2.0
Beeware_Submission_Deadline_54 - Browser,0.0
Beeware_Architecture_Draft_54 - VS Code,1.0
Discord_Ping_54,2.0
Beeware_Urgent_Bugfix_55 - Browser,0.0
PostgreSQL_Lab_Architecture_Draft_55 - VS Code,1.0
Email_Inbox_55,2.0
Logic_Design_Final_Exam_56 - Browser,0.0
Beeware_Architecture_Draft_56 - VS Code,1.0
Meeting_Invite_56,2.0
ESP32_System_Quiz_Portal_57 - Browser,0.0
Logic_Design_API_Reference_57 - VS Code,1.0
Meeting_Invite_57,2.0
ESP32_System_Final_Exam_58 - Browser,0.0
ESP32_System_Documentation_58 - VS Code,1.0
Discord_Ping_58,2.0
Beeware_Quiz_Portal_59 - Browser,0.0
Logic_Design_Architecture_Draft_59 - VS Code,1.0
Email_Inbox_59,2.0
Beeware_Submission_Deadline_60 - Browser,0.0
8086_Assembly_Architecture_Draft_60 - VS Code,1.0
Email_Inbox_60,2.0
ESP32_System_Urgent_Bugfix_61 - Browser,0.0
ESP32_System_Documentation_61 - VS Code,1.0
Meeting_Invite_61,2.0
Logic_Design_Urgent_Bugfix_62 - Browser,0.0
Beeware_Tutorial_62 - VS Code,1.0
Discord_Ping_62,2.0
Logic_Design_Quiz_Portal_63 - Browser,0.0
ESP32_System_Documentation_63 - VS Code,1.0
Messenger_Notification_63,2.0
ESP32_System_Urgent_Bugfix_64 - Browser,0.0
Beeware_Research_Paper_64 - VS Code,1.0
Messenger_Notification_64,2.0
8086_Assembly_Submission_Deadline_65 - Browser,0.0
PostgreSQL_Lab_API_Reference_65 - VS Code,1.0
Email_Inbox_65,2.0
Beeware_Final_Exam_66 - Browser,0.0
PostgreSQL_Lab_Research_Paper_66 - VS Code,1.0
Email_Inbox_66,2.0
8086_Assembly_Submission_Deadline_67 - Browser,0.0
PostgreSQL_Lab_Research_Paper_67 - VS Code,1.0
Meeting_Invite_67,2.0
Logic_Design_Activity_Stream_68 - Browser,0.0
Beeware_Tutorial_68 - VS Code,1.0
Email_Inbox_68,2.0
PostgreSQL_Lab_Quiz_Portal_69 - Browser,0.0
ESP32_System_API_Reference_69 - VS Code,1.0
Messenger_Notification_69,2.0
Logic_Design_Activity_Stream_70 - Browser,0.0
ESP32_System_Research_Paper_70 - VS Code,1.0
Meeting_Invite_70,2.0
PostgreSQL_Lab_Quiz_Portal_71 - Browser,0.0
Logic_Design_Architecture_Draft_71 - VS Code,1.0
Meeting_Invite_71,2.0
Logic_Design_Activity_Stream_72 - Browser,0.0
ESP32_System_Documentation_72 - VS Code,1.0
Meeting_Invite_72,2.0
Beeware_Activity_Stream_73 - Browser,0.0
Logic_Design_API_Reference_73 - VS Code,1.0
Meeting_Invite_73,2.0
ESP32_System_Submission_Deadline_74 - Browser,0.0
Logic_Design_API_Reference_74 - VS Code,1.0
Email_Inbox_74,2.0
Beeware_Submission_Deadline_75 - Browser,0.0
PostgreSQL_Lab_Tutorial_75 - VS Code,1.0
Meeting_Invite_75,2.0
8086_Assembly_Quiz_Portal_76 - Browser,0.0
ESP32_System_API_Reference_76 - VS Code,1.0
Messenger_Notification_76,2.0
8086_Assembly_Urgent_Bugfix_77 - Browser,0.0
PostgreSQL_Lab_Architecture_Draft_77 - VS Code,1.0
Meeting_Invite_77,2.0
ESP32_System_Quiz_Portal_78 - Browser,0.0
Beeware_Documentation_78 - VS Code,1.0
Discord_Ping_78,2.0
8086_Assembly_Activity_Stream_79 - Browser,0.0
Beeware_API_Reference_79 - VS Code,1.0
Email_Inbox_79,2.0
ESP32_System_Submission_Deadline_80 - Browser,0.0
ESP32_System_Tutorial_80 - VS Code,1.0
Meeting_Invite_80,2.0
PostgreSQL_Lab_Activity_Stream_81 - Browser,0.0
ESP32_System_API_Reference_81 - VS Code,1.0
Meeting_Invite_81,2.0
8086_Assembly_Final_Exam_82 - Browser,0.0
ESP32_System_Architecture_Draft_82 - VS Code,1.0
Messenger_Notification_82,2.0
ESP32_System_Urgent_Bugfix_83 - Browser,0.0
Logic_Design_Tutorial_83 - VS Code,1.0
Discord_Ping_83,2.0
Beeware_Final_Exam_84 - Browser,0.0
Beeware_API_Reference_84 - VS Code,1.0
Discord_Ping_84,2.0
Beeware_Final_Exam_85 - Browser,0.0
Beeware_Tutorial_85 - VS Code,1.0
Messenger_Notification_85,2.0
Beeware_Submission_Deadline_86 - Browser,0.0
Logic_Design_Tutorial_86 - VS Code,1.0
Discord_Ping_86,2.0
Beeware_Final_Exam_87 - Browser,0.0
ESP32_System_API_Reference_87 - VS Code,1.0
Discord_Ping_87,2.0
8086_Assembly_Final_Exam_88 - Browser,0.0
Beeware_Documentation_88 - VS Code,1.0
Meeting_Invite_88,2.0
8086_Assembly_Final_Exam_89 - Browser,0.0
8086_Assembly_API_Reference_89 - VS Code,1.0
Meeting_Invite_89,2.0
PostgreSQL_Lab_Final_Exam_90 - Browser,0.0
Beeware_Tutorial_90 - VS Code,1.0
Email_Inbox_90,2.0
ESP32_System_Urgent_Bugfix_91 - Browser,0.0
8086_Assembly_Architecture_Draft_91 - VS Code,1.0
Meeting_Invite_91,2.0
ESP32_System_Activity_Stream_92 - Browser,0.0
Logic_Design_Documentation_92 - VS Code,1.0
Email_Inbox_92,2.0
Beeware_Final_Exam_93 - Browser,0.0
PostgreSQL_Lab_Tutorial_93 - VS Code,1.0
Messenger_Notification_93,2.0
8086_Assembly_Activity_Stream_94 - Browser,0.0
ESP32_System_Documentation_94 - VS Code,1.0
Email_Inbox_94,2.0
8086_Assembly_Final_Exam_95 - Browser,0.0
PostgreSQL_Lab_Documentation_95 - VS Code,1.0
Discord_Ping_95,2.0
ESP32_System_Final_Exam_96 - Browser,0.0
Logic_Design_Architecture_Draft_96 - VS Code,1.0
Email_Inbox_96,2.0
Beeware_Activity_Stream_97 - Browser,0.0
ESP32_System_Research_Paper_97 - VS Code,1.0
Meeting_Invite_97,2.0
Logic_Design_Urgent_Bugfix_98 - Browser,0.0
ESP32_System_Architecture_Draft_98 - VS Code,1.0
Meeting_Invite_98,2.0
PostgreSQL_Lab_Urgent_Bugfix_99 - Browser,0.0
PostgreSQL_Lab_API_Reference_99 - VS Code,1.0
Messenger_Notification_99,2.0
8086_Assembly_Urgent_Bugfix_100 - Browser,0.0
8086_Assembly_Documentation_100 - VS Code,1.0
Meeting_Invite_100,2.0
ESP32_System_Quiz_Portal_101 - Browser,0.0
Beeware_Architecture_Draft_101 - VS Code,1.0
Meeting_Invite_101,2.0
Beeware_Activity_Stream_102 - Browser,0.0
ESP32_System_Documentation_102 - VS Code,1.0
Email_Inbox_102,2.0
ESP32_System_Activity_Stream_103 - Browser,0.0
ESP32_System_Tutorial_103 - VS Code,1.0
Meeting_Invite_103,2.0
PostgreSQL_Lab_Quiz_Portal_104 - Browser,0.0
ESP32_System_Architecture_Draft_104 - VS Code,1.0
Meeting_Invite_104,2.0
ESP32_System_Urgent_Bugfix_105 - Browser,0.0
PostgreSQL_Lab_Tutorial_105 - VS Code,1.0
Discord_Ping_105,2.0
ESP32_System_Activity_Stream_106 - Browser,0.0
Logic_Design_Architecture_Draft_106 - VS Code,1.0
Discord_Ping_106,2.0
8086_Assembly_Final_Exam_107 - Browser,0.0
Beeware_API_Reference_107 - VS Code,1.0
Discord_Ping_107,2.0
Beeware_Activity_Stream_108 - Browser,0.0
8086_Assembly_API_Reference_108 - VS Code,1.0
Meeting_Invite_108,2.0
PostgreSQL_Lab_Activity_Stream_109 - Browser,0.0
8086_Assembly_Tutorial_109 - VS Code,1.0
Discord_Ping_109,2.0
PostgreSQL_Lab_Activity_Stream_110 - Browser,0.0
PostgreSQL_Lab_Research_Paper_110 - VS Code,1.0
Meeting_Invite_110,2.0
Beeware_Urgent_Bugfix_111 - Browser,0.0
PostgreSQL_Lab_API_Reference_111 - VS Code,1.0
Messenger_Notification_111,2.0
ESP32_System_Final_Exam_112 - Browser,0.0
PostgreSQL_Lab_Tutorial_112 - VS Code,1.0
Messenger_Notification_112,2.0
Beeware_Final_Exam_113 - Browser,0.0
ESP32_System_Tutorial_113 - VS Code,1.0
Meeting_Invite_113,2.0
Logic_Design_Urgent_Bugfix_114 - Browser,0.0
Beeware_Tutorial_114 - VS Code,1.0
Meeting_Invite_114,2.0
PostgreSQL_Lab_Quiz_Portal_115 - Browser,0.0
ESP32_System_Architecture_Draft_115 - VS Code,1.0
Messenger_Notification_115,2.0
PostgreSQL_Lab_Urgent_Bugfix_116 - Browser,0.0
PostgreSQL_Lab_API_Reference_116 - VS Code,1.0
Messenger_Notification_116,2.0
ESP32_System_Urgent_Bugfix_117 - Browser,0.0
Logic_Design_Research_Paper_117 - VS Code,1.0
Email_Inbox_117,2.0
8086_Assembly_Final_Exam_118 - Browser,0.0
Logic_Design_Architecture_Draft_118 - VS Code,1.0
Email_Inbox_118,2.0
Logic_Design_Final_Exam_119 - Browser,0.0
Beeware_Architecture_Draft_119 - VS Code,1.0
Email_Inbox_119,2.0
Logic_Design_Activity_Stream_120 - Browser,0.0
PostgreSQL_Lab_Documentation_120 - VS Code,1.0
Email_Inbox_120,2.0
PostgreSQL_Lab_Quiz_Portal_121 - Browser,0.0
ESP32_System_Documentation_121 - VS Code,1.0
Meeting_Invite_121,2.0
8086_Assembly_Activity_Stream_122 - Browser,0.0
PostgreSQL_Lab_API_Reference_122 - VS Code,1.0
