date,session_ts,exe_name,total_seconds,q1_seconds,q2_seconds,q3_seconds,q4_seconds,dominant_q,predicted_q,window_title,feature_text,frequency_rank
2026-08-26,2026-08-26 10:52:22,zen.exe,1430,119,1197,96,18,1,1,Google Drive project files,zen | web browser | productivity | productivity | google_docs | Google Drive project files,4
2026-07-31,2026-07-31 15:25:42,excel.exe,2605,2408,51,73,73,0,0,training data review,excel | app | office | unknown | unknown | training data review,6
2026-08-17,2026-08-17 19:31:10,winword.exe,978,312,647,9,10,1,1,Research report,winword | app | office | unknown | unknown | Research report,12
2026-06-18,2026-06-18 17:34:47,winword.exe,1187,48,1040,17,82,1,1,Research report,winword | app | office | unknown | unknown | Research report,3
2026-06-17,2026-06-17 16:40:59,zen.exe,1476,177,4,1,1294,3,1,YouTube entertainment,zen | web browser | media | media | youtube | YouTube entertainment,8
2026-07-06,2026-07-06 10:30:00,zen.exe,2611,563,131,28,1889,3,3,music video,zen | web browser | media | media | youtube | music video,11
2026-06-24,2026-06-24 15:40:43,python.exe,462,19,382,47,14,1,1,data processing job,python | app | app | unknown | unknown | data processing job,3
2026-08-04,2026-08-04 14:09:43,zen.exe,1487,189,1109,19,170,1,1,github.com BeeAware repository,zen | web browser | dev | dev | github | github.com BeeAware repository,1
2026-07-24,2026-07-24 10:09:59,limbuscompany.exe,1648,63,207,36,1342,3,3,game launcher,limbuscompany | app | game | unknown | unknown | game launcher,1
2026-08-14,2026-08-14 12:36:42,zen.exe,2066,379,1666,6,15,1,1,Stack Overflow question,zen | web browser | dev | dev | github | Stack Overflow question,10
2026-07-21,2026-07-21 19:14:01,code.exe,1590,24,1362,202,2,1,3,BeeAware project,code | app | dev | unknown | unknown | BeeAware project,10
2026-06-11,2026-06-11 18:19:48,zen.exe,832,21,3,88,720,3,3,recommended videos,zen | web browser | media | media | youtube | recommended videos,10
2026-07-22,2026-07-22 12:21:41,zen.exe,198,3,171,15,9,1,0,github.com BeeAware repository,zen | web browser | dev | dev | github | github.com BeeAware repository,7
2026-08-17,2026-08-17 11:59:09,winword.exe,1772,22,1678,71,1,1,1,project write-up,winword | app | office | unknown | unknown | project write-up,9
2026-06-06,2026-06-06 08:07:06,excel.exe,814,611,0,153,50,0,0,Dataset analysis,excel | app | office | unknown | unknown | Dataset analysis,12
2026-07-24,2026-07-24 16:39:54,excel.exe,816,805,4,6,1,0,0,training data review,excel | app | office | unknown | unknown | training data review,8
2026-08-21,2026-08-21 18:50:27,slack.exe,1230,48,0,1125,57,2,2,project notifications,slack | app | communication | unknown | unknown | project notifications,3
2026-07-29,2026-07-29 16:01:31,powerpnt.exe,2123,1739,256,15,113,0,0,BeeAware proposal,powerpnt | app | office | unknown | unknown | BeeAware proposal,7
2026-08-21,2026-08-21 10:48:20,zen.exe,2450,1,52,751,1646,3,3,YouTube tutorial,zen | web browser | media | media | youtube | YouTube tutorial,1
2026-07-07,2026-07-07 17:05:09,zen.exe,2492,72,166,1784,470,2,2,group discussion,zen | web browser | communication | social | discord | group discussion,8
2026-07-18,2026-07-18 11:28:47,zen.exe,1949,46,1725,140,38,1,1,Stack Overflow question,zen | web browser | dev | dev | github | Stack Overflow question,8
2026-07-31,2026-07-31 19:28:39,zen.exe,1260,16,43,13,1188,3,3,music video,zen | web browser | media | media | youtube | music video,6
2026-06-11,2026-06-11 10:35:22,python.exe,1685,133,1512,14,26,1,3,data processing job,python | app | app | unknown | unknown | data processing job,4
2026-07-03,2026-07-03 17:00:31,zen.exe,415,8,2,335,70,2,2,community notifications,zen | web browser | communication | social | discord | community notifications,9
2026-06-05,2026-06-05 21:58:02,limbuscompany.exe,195,0,16,4,175,3,3,LimbusCompany,limbuscompany | app | game | unknown | unknown | LimbusCompany,12
2026-08-14,2026-08-14 15:15:08,zen.exe,1344,33,11,39,1261,3,2,gaming community,zen | web browser | game | browser | unknown | gaming community,8
2026-08-08,2026-08-08 17:08:51,zen.exe,630,48,2,56,524,3,3,gaming community,zen | web browser | game | browser | unknown | gaming community,5
2026-07-27,2026-07-27 11:44:01,zen.exe,2139,2,28,208,1901,3,3,music video,zen | web browser | media | media | youtube | music video,5
2026-08-11,2026-08-11 09:22:01,zen.exe,2073,53,410,176,1434,3,1,YouTube tutorial,zen | web browser | media | media | youtube | YouTube tutorial,6
2026-08-07,2026-08-07 16:55:50,excel.exe,2076,2064,3,9,0,0,0,correction summary,excel | app | office | unknown | unknown | correction summary,5
2026-06-09,2026-06-09 13:26:39,winword.exe,167,3,131,5,28,1,1,Research report,winword | app | office | unknown | unknown | Research report,4
2026-09-01,2026-09-01 12:26:26,zen.exe,246,28,87,96,35,2,2,(9) Instagram — Zen Browser,zen | web browser | app | social | instagram | (9) Instagram — Zen Browser,1
2026-09-01,2026-09-01 12:26:26,winword.exe,14,0,14,0,0,1,1,BeeAware_Data_Mining_Dataset_Proposal.docx  -  Last saved by user  -  Compatibility Mode - Word,winword | app | office | unknown | unknown | BeeAware_Data_Mining_Dataset_Proposal.docx  -  Last saved by user  -  Compatibility Mode - Word,2
2026-09-01,2026-09-01 12:26:26,voicemeeterpro_x64.exe,6,0,6,0,0,1,1,Voicemeeter Banana,voicemeeterpro_x64 | app | communication | unknown | unknown | Voicemeeter Banana,3
2026-09-01,2026-09-01 12:26:26,excel.exe,4,4,0,0,0,0,0,diabetes_risk_prediction_dataset.xlsx  -  Protected View - Excel,excel | app | office | unknown | unknown | diabetes_risk_prediction_dataset.xlsx  -  Protected View - Excel,4
2026-09-01,2026-09-01 12:26:26,screenclippinghost.exe,3,0,0,1,2,3,3,[Clouded Revelation] Version 2.1 Update Overview -- Where Winds Meet NGP - skymargate@gmail.com - Gmail — Zen Browser,screenclippinghost | app | communication | unknown | unknown | [Clouded Revelation] Version 2.1 Update Overview -- Where Winds Meet NGP - skymargate@gmail.com - Gmail — Zen Browser,5
2026-09-01,2026-09-01 12:26:26,applicationframehost.exe,3,0,3,0,0,1,1,Snip & Sketch,applicationframehost | app | app | unknown | unknown | Snip & Sketch,6
2026-09-01,2026-09-01 12:26:26,code.exe,2,0,2,0,0,1,1,main.py - MachineLearninng - Visual Studio Code,code | app | dev | unknown | unknown | main.py - MachineLearninng - Visual Studio Code,7
2026-09-01,2026-09-01 12:26:26,shellexperiencehost.exe,1,0,0,0,1,3,3,Did you just log in near Davao City on a new device? - skymargate@gmail.com - Gmail — Zen Browser,shellexperiencehost | app | communication | unknown | unknown | Did you just log in near Davao City on a new device? - skymargate@gmail.com - Gmail — Zen Browser,8
2026-09-01,2026-09-01 12:40:34,code.exe,501,0,501,0,0,1,1,beeaware_daily_log.csv - MachineLearninng - Visual Studio Code,code | app | dev | unknown | unknown | beeaware_daily_log.csv - MachineLearninng - Visual Studio Code,1
2026-09-01,2026-09-01 12:40:34,zen.exe,291,6,83,184,18,2,2,Group yourselves into 3 | Messenger — Zen Browser,zen | web browser | app | browser | unknown | Group yourselves into 3 | Messenger — Zen Browser,2
2026-09-01,2026-09-01 12:40:34,voicemeeterpro_x64.exe,4,0,4,0,0,1,1,Voicemeeter Banana,voicemeeterpro_x64 | app | communication | unknown | unknown | Voicemeeter Banana,3
2026-09-01,2026-09-01 12:40:34,screenclippinghost.exe,2,0,0,2,0,2,2,Ready: High-Impact Business Writing - skymargate@gmail.com - Gmail — Zen Browser,screenclippinghost | app | communication | unknown | unknown | Ready: High-Impact Business Writing - skymargate@gmail.com - Gmail — Zen Browser,4
2026-09-01,2026-09-01 12:40:34,excel.exe,1,1,0,0,0,0,0,diabetes_risk_prediction_dataset.xlsx  -  Protected View - Excel,excel | app | office | unknown | unknown | diabetes_risk_prediction_dataset.xlsx  -  Protected View - Excel,5
2026-09-01,2026-09-01 14:48:09,code.exe,410,0,410,0,0,1,1,beeaware_corrections.csv - MachineLearninng - Visual Studio Code,code | app | dev | unknown | unknown | beeaware_corrections.csv - MachineLearninng - Visual Studio Code,1
2026-09-01,2026-09-01 14:48:09,powerpnt.exe,288,288,0,0,0,0,0,BeeAware_DataMining_Proposal_Deck.pptx - PowerPoint,powerpnt | app | office | unknown | unknown | BeeAware_DataMining_Proposal_Deck.pptx - PowerPoint,2
2026-09-01,2026-09-01 14:48:09,zen.exe,156,10,23,123,0,2,2,🚨 LAZADA 12.12 SAME DAY SAMGYUPSAL DELIVERY 🚨 | Messenger — Zen Browser,zen | web browser | app | browser | unknown | 🚨 LAZADA 12.12 SAME DAY SAMGYUPSAL DELIVERY 🚨 | Messenger — Zen Browser,3
2026-09-01,2026-09-01 14:48:09,ms-teams.exe,27,0,27,0,0,1,1,DATA MINING RESEARCH PROPOSAL | Microsoft Teams,ms-teams | app | communication | unknown | unknown | DATA MINING RESEARCH PROPOSAL | Microsoft Teams,4
2026-09-01,2026-09-01 14:48:09,applicationframehost.exe,5,0,5,0,0,1,1,Calculator,applicationframehost | app | app | unknown | unknown | Calculator,5
2026-09-01,2026-09-01 14:48:09,winword.exe,1,0,1,0,0,1,1,BeeAware_Data_Mining_Dataset_Proposal.docx  -  Last saved by user  -  Compatibility Mode - Word,winword | app | office | unknown | unknown | BeeAware_Data_Mining_Dataset_Proposal.docx  -  Last saved by user  -  Compatibility Mode - Word,6
2026-09-01,2026-09-01 14:48:09,searchapp.exe,1,0,0,0,1,3,3,beeaware_corrections.csv - MachineLearninng - Visual Studio Code,searchapp | app | dev | unknown | unknown | beeaware_corrections.csv - MachineLearninng - Visual Studio Code,7
2026-09-01,2026-09-01 14:48:09,screenclippinghost.exe,1,0,1,0,0,1,1,pizza fire burning mmeme - Google Search — Zen Browser,screenclippinghost | app | app | unknown | unknown | pizza fire burning mmeme - Google Search — Zen Browser,8
